,year,importer1,importer2,flow1,flow2
104,1948,Canada,Russia,0.0,0.1
105,1948,Canada,Finland,0.0,2.2
106,1948,Canada,Sweden,3.0999999,9.8999996
107,1948,Canada,Norway,1.01,25.6
108,1948,Canada,Denmark,10.6,4.1999998
109,1948,Canada,Iceland,0.1,3.0
110,1948,Canada,Liberia,0.0,0.0
111,1948,Canada,Ethiopia,0.029999999,0.059999999
112,1948,Canada,South Africa,4.1999998,84.300003
113,1948,Canada,Iran,1.0,0.60000002
114,1948,Canada,Turkey,1.1,2.0
115,1948,Canada,Iraq,0.89999998,1.1
116,1948,Canada,Egypt,1.36,9.3100004
117,1948,Canada,Syria,0.02,6.0999999
118,1948,Canada,Lebanon,0.0,0.0
119,1948,Canada,Jordan,0.0,1.6
120,1948,Canada,Israel,0.1,5.0
121,1948,Canada,Saudi Arabia,0.0,0.0
122,1948,Canada,Yemen Arab Republic,0.0,0.0
123,1948,Canada,Afghanistan,0.0,0.0
124,1948,Canada,China,4.3000002,34.5
125,1948,Canada,North Korea,0.0,0.0
126,1948,Canada,India,36.700001,27.700001
127,1948,Canada,Pakistan,1.4,1.9
128,1948,Canada,Myanmar,0.0,0.30000001
129,1948,Canada,Sri Lanka,12.9,2.4000001
130,1948,Canada,Nepal,0.0,0.0
131,1948,Canada,Thailand,0.1,0.60000002
132,1948,Canada,Philippines,7.0,8.25
133,1948,Canada,Australia,30.1,42.900002
134,1948,Canada,New Zealand,12.8,25.85
135,1948,Cuba,Haiti,0.0,0.1
136,1948,Cuba,Dominican Republic,0.0,0.22
137,1948,Cuba,Mexico,11.99,0.38999999
138,1948,Cuba,Guatemala,0.11,0.1
139,1948,Cuba,Honduras,2.0899999,0.22
140,1948,Cuba,El Salvador,0.11,0.1
141,1948,Cuba,Nicaragua,0.61000001,0.02
142,1948,Cuba,Costa Rica,0.0,0.050000001
143,1948,Cuba,Panama,0.11,0.33000001
144,1948,Cuba,Colombia,0.44,0.20999999
145,1948,Cuba,Venezuela,0.0,8.6999998
146,1948,Cuba,Ecuador,2.8599999,0.0
147,1948,Cuba,Peru,0.002483,0.25
148,1948,Cuba,Brazil,0.13,0.0099999998
149,1948,Cuba,Bolivia,0.0,0.0
150,1948,Cuba,Chile,6.5999999,1.0
151,1948,Cuba,Argentina,0.0,0.2
152,1948,Cuba,Uruguay,3.52,0.34
153,1948,Cuba,United Kingdom,32.68,117.81
154,1948,Cuba,Ireland,0.11,4.8000002
155,1948,Cuba,Netherlands,0.76999998,19.84
156,1948,Cuba,France,0.0,21.549999
157,1948,Cuba,Switzerland,1.25,14.9
158,1948,Cuba,Spain,0.2,2.96
159,1948,Cuba,Portugal,0.029999999,2.0
160,1948,Cuba,Poland,0.0,0.11
161,1948,Cuba,Hungary,0.11,0.0
162,1948,Cuba,Czechoslovakia,0.0,0.0
163,1948,Cuba,Italy,2.4200001,13.7
164,1948,Cuba,Albania,0.0,0.0
165,1948,Cuba,Yugoslavia,0.11,0.0
166,1948,Cuba,Greece,0.0,2.5
167,1948,Cuba,Bulgaria,0.0,0.0
168,1948,Cuba,Romania,0.0,0.0
169,1948,Cuba,Russia,0.0,0.0
170,1948,Cuba,Finland,0.11,0.1
171,1948,Cuba,Sweden,1.0599999,2.72
172,1948,Cuba,Norway,0.52999997,4.2199998
173,1948,Cuba,Denmark,0.11,0.006883
174,1948,Cuba,Iceland,0.11,0.0
175,1948,Cuba,Liberia,0.0,0.0
176,1948,Cuba,Ethiopia,0.0,0.0
177,1948,Cuba,South Africa,0.11,0.44999999
178,1948,Cuba,Iran,0.0,0.0
179,1948,Cuba,Turkey,0.11,0.0
180,1948,Cuba,Iraq,0.0,0.0
181,1948,Cuba,Egypt,0.33000001,0.0
182,1948,Cuba,Syria,0.0,0.0
183,1948,Cuba,Lebanon,0.0,0.0
184,1948,Cuba,Jordan,0.0,0.30000001
185,1948,Cuba,Israel,0.0,0.30000001
186,1948,Cuba,Saudi Arabia,0.0,0.0
187,1948,Cuba,China,0.11,0.0
188,1948,Cuba,North Korea,0.0,0.0
189,1948,Cuba,India,19.690001,1.9
190,1948,Cuba,Pakistan,0.0,0.60000002
191,1948,Cuba,Sri Lanka,0.11,0.0
192,1948,Cuba,Thailand,0.22,0.0
193,1948,Cuba,Philippines,0.11,0.76999998
194,1948,Cuba,Australia,0.11,0.059999999
195,1948,Cuba,New Zealand,0.0,7.0000001e-06
196,1948,Haiti,Dominican Republic,0.0,0.0
197,1948,Haiti,Mexico,0.2,0.0099999998
198,1948,Haiti,Guatemala,0.0,0.0
199,1948,Haiti,Honduras,0.0,0.0
200,1948,Haiti,El Salvador,0.0,0.0
201,1948,Haiti,Nicaragua,0.0,0.0
202,1948,Haiti,Costa Rica,0.0,6.4e-05
203,1948,Haiti,Panama,0.0,0.0
204,1948,Haiti,Colombia,0.0,0.0
205,1948,Haiti,Venezuela,0.0,0.0099999998
206,1948,Haiti,Ecuador,0.1,0.0
207,1948,Haiti,Peru,0.000401,3.8999999e-05
208,1948,Haiti,Brazil,1.2e-05,0.0
209,1948,Haiti,Bolivia,0.0,0.0
210,1948,Haiti,Paraguay,0.0,0.0
211,1948,Haiti,Chile,0.0074519999,2e-06
212,1948,Haiti,Argentina,0.0,0.02
213,1948,Haiti,Uruguay,0.0,0.0
214,1948,Haiti,United Kingdom,6.29,3.0899999
215,1948,Haiti,Ireland,0.0,0.0
216,1948,Haiti,Netherlands,0.40000001,0.2
217,1948,Haiti,France,0.0,0.63
218,1948,Haiti,Switzerland,0.029999999,1.22
219,1948,Haiti,Spain,0.0,0.0
220,1948,Haiti,Portugal,0.000101,0.0
221,1948,Haiti,Poland,0.0,0.0
222,1948,Haiti,Hungary,0.0,0.0
223,1948,Haiti,Czechoslovakia,0.0,0.0
224,1948,Haiti,Italy,0.1,1.8
225,1948,Haiti,Yugoslavia,0.0,0.0
226,1948,Haiti,Greece,0.0,0.0
227,1948,Haiti,Finland,0.0,0.0
228,1948,Haiti,Sweden,0.1,0.1
229,1948,Haiti,Norway,0.002758,2.0699999
230,1948,Haiti,Denmark,0.2,0.1
231,1948,Haiti,Iceland,0.0,0.0
232,1948,Haiti,Liberia,0.0,0.0
233,1948,Haiti,South Africa,0.0,0.0097059999
234,1948,Haiti,Turkey,0.0,0.0
235,1948,Haiti,Iraq,0.0,0.0
236,1948,Haiti,Egypt,0.0,0.0
237,1948,Haiti,Syria,0.0,0.0
238,1948,Haiti,Lebanon,0.0,0.0
239,1948,Haiti,Jordan,0.0,0.0
240,1948,Haiti,Israel,0.0,0.0
241,1948,Haiti,China,0.0,0.0
242,1948,Haiti,India,0.2,0.0
243,1948,Haiti,Pakistan,0.0,0.0
244,1948,Haiti,Sri Lanka,0.0,0.0
245,1948,Haiti,Thailand,0.0,0.0
246,1948,Haiti,Philippines,0.0,0.0
247,1948,Haiti,Australia,0.0,1.8999999e-05
248,1948,Haiti,New Zealand,0.0,0.0
249,1948,Dominican Republic,Mexico,0.44,0.000233
250,1948,Dominican Republic,Guatemala,0.0,0.0
251,1948,Dominican Republic,Honduras,0.0,0.22
252,1948,Dominican Republic,El Salvador,0.0,0.0
253,1948,Dominican Republic,Nicaragua,3.9999999e-05,0.000202
254,1948,Dominican Republic,Costa Rica,0.0,0.0096000005
255,1948,Dominican Republic,Panama,0.0,0.0
256,1948,Dominican Republic,Colombia,0.0,9.9999997e-06
257,1948,Dominican Republic,Venezuela,0.0,0.0020339999
258,1948,Dominican Republic,Ecuador,0.11,0.0
259,1948,Dominican Republic,Peru,0.00060600002,1.6e-05
260,1948,Dominican Republic,Brazil,0.22,0.0
261,1948,Dominican Republic,Bolivia,0.0,0.0
262,1948,Dominican Republic,Paraguay,0.0,0.0
263,1948,Dominican Republic,Chile,0.07,2.7
264,1948,Dominican Republic,Argentina,0.0,0.008068
265,1948,Dominican Republic,Uruguay,0.33000001,0.0099999998
266,1948,Dominican Republic,United Kingdom,1.4299999,25.83
267,1948,Dominican Republic,Ireland,0.0,0.0
268,1948,Dominican Republic,Netherlands,0.22,1.5
269,1948,Dominican Republic,France,0.0,0.31
270,1948,Dominican Republic,Switzerland,0.11,0.30000001
271,1948,Dominican Republic,Spain,0.0071299998,0.34
272,1948,Dominican Republic,Portugal,0.000459,0.0095229996
273,1948,Dominican Republic,Poland,0.0,0.0
274,1948,Dominican Republic,Hungary,0.0,0.0
275,1948,Dominican Republic,Czechoslovakia,0.0,0.0
276,1948,Dominican Republic,Italy,0.33000001,0.40000001
277,1948,Dominican Republic,Yugoslavia,0.0,0.0
278,1948,Dominican Republic,Greece,0.0,0.0
279,1948,Dominican Republic,Bulgaria,0.0,0.0
280,1948,Dominican Republic,Romania,0.0,0.0
281,1948,Dominican Republic,Russia,0.0,0.0
282,1948,Dominican Republic,Finland,0.22,0.0
283,1948,Dominican Republic,Sweden,0.55000001,0.0
284,1948,Dominican Republic,Norway,0.001014,0.0070560002
285,1948,Dominican Republic,Denmark,0.0,0.0
286,1948,Dominican Republic,Iceland,0.0,0.0
287,1948,Dominican Republic,Liberia,0.0,0.0
288,1948,Dominican Republic,South Africa,0.002873,0.000321
289,1948,Dominican Republic,Iran,0.0,0.0
290,1948,Dominican Republic,Turkey,0.0,0.0
291,1948,Dominican Republic,Iraq,0.0,0.0
292,1948,Dominican Republic,Egypt,0.0,0.0
293,1948,Dominican Republic,Lebanon,0.0,0.0
294,1948,Dominican Republic,Jordan,0.0,0.0
295,1948,Dominican Republic,Israel,0.0,0.0
296,1948,Dominican Republic,Saudi Arabia,0.0,0.0
297,1948,Dominican Republic,Afghanistan,0.0,0.0
298,1948,Dominican Republic,China,0.11,0.0
299,1948,Dominican Republic,North Korea,0.0,0.0
300,1948,Dominican Republic,India,2.4200001,0.0
301,1948,Dominican Republic,Pakistan,0.0,0.0
302,1948,Dominican Republic,Myanmar,0.0,0.0
303,1948,Dominican Republic,Sri Lanka,0.0,0.0
304,1948,Dominican Republic,Thailand,0.0,0.0
305,1948,Dominican Republic,Philippines,0.0,0.0
306,1948,Dominican Republic,Australia,0.0,0.0099999998
307,1948,Dominican Republic,New Zealand,0.0,0.001136
308,1948,Mexico,Guatemala,0.30000001,2.8
309,1948,Mexico,Honduras,0.1,1.21
310,1948,Mexico,El Salvador,0.0,0.89999998
311,1948,Mexico,Nicaragua,0.0,0.99000001
312,1948,Mexico,Costa Rica,0.0,0.60000002
313,1948,Mexico,Panama,0.1,0.99000001
314,1948,Mexico,Colombia,0.0,1.0
315,1948,Mexico,Venezuela,0.0,6.4000001
316,1948,Mexico,Ecuador,0.0,0.33000001
317,1948,Mexico,Peru,0.1,0.30000001
318,1948,Mexico,Brazil,0.30000001,0.88
319,1948,Mexico,Bolivia,0.0,0.2
320,1948,Mexico,Paraguay,0.0078159999,0.0
321,1948,Mexico,Chile,0.60000002,0.89999998
322,1948,Mexico,Argentina,1.7,3.8
323,1948,Mexico,Uruguay,0.30000001,0.80000001
324,1948,Mexico,United Kingdom,15.4,19.6
325,1948,Mexico,Ireland,0.0,0.60000002
326,1948,Mexico,Netherlands,1.38,10.4
327,1948,Mexico,France,2.4100001,9.8000002
328,1948,Mexico,Switzerland,6.1999998,2.8
329,1948,Mexico,Spain,1.8,5.6999998
330,1948,Mexico,Portugal,1.3,1.7
331,1948,Mexico,Poland,0.00065,0.11
332,1948,Mexico,Hungary,0.0,0.1
333,1948,Mexico,Czechoslovakia,1.01,0.0
334,1948,Mexico,Italy,7.0999999,6.1999998
335,1948,Mexico,Yugoslavia,0.000849,0.2
336,1948,Mexico,Greece,0.0099999998,0.69999999
337,1948,Mexico,Bulgaria,0.0,0.0
338,1948,Mexico,Romania,0.0,0.0
339,1948,Mexico,Russia,0.0,10.7
340,1948,Mexico,Finland,0.2,0.30000001
341,1948,Mexico,Sweden,8.1000004,3.8
342,1948,Mexico,Norway,0.52999997,0.79000002
343,1948,Mexico,Denmark,0.47999999,1.25
344,1948,Mexico,Iceland,0.0,0.0
345,1948,Mexico,Liberia,0.0,0.0
346,1948,Mexico,Ethiopia,0.0,0.0
347,1948,Mexico,South Africa,0.1,3.0
348,1948,Mexico,Iran,0.0,0.2
349,1948,Mexico,Turkey,0.0,0.1
350,1948,Mexico,Iraq,0.0,0.60000002
351,1948,Mexico,Egypt,0.000109,0.0
352,1948,Mexico,Syria,0.001015,0.1
353,1948,Mexico,Lebanon,0.0,0.0
354,1948,Mexico,Jordan,0.0,0.0
355,1948,Mexico,Israel,0.0,0.0
356,1948,Mexico,Saudi Arabia,0.0,0.0
357,1948,Mexico,China,0.30000001,1.8
358,1948,Mexico,India,0.1,0.60000002
359,1948,Mexico,Pakistan,0.0,0.2
360,1948,Mexico,Myanmar,0.0,0.0
361,1948,Mexico,Sri Lanka,0.2,0.40000001
362,1948,Mexico,Thailand,0.0,0.0
363,1948,Mexico,Philippines,0.1,2.53
364,1948,Mexico,Australia,1.2,0.1
365,1948,Mexico,New Zealand,0.0,0.0
366,1948,Guatemala,Honduras,0.2,0.11
367,1948,Guatemala,El Salvador,1.5,0.1
368,1948,Guatemala,Nicaragua,0.0,0.0
369,1948,Guatemala,Costa Rica,0.0,0.0
370,1948,Guatemala,Panama,0.0,0.11
371,1948,Guatemala,Colombia,0.0,0.0
372,1948,Guatemala,Venezuela,0.0,0.30000001
373,1948,Guatemala,Ecuador,0.0,0.0
374,1948,Guatemala,Peru,0.5,0.0
375,1948,Guatemala,Brazil,0.2,0.0
376,1948,Guatemala,Bolivia,0.0,0.0
377,1948,Guatemala,Paraguay,0.0,0.0
378,1948,Guatemala,Chile,0.30000001,0.1
379,1948,Guatemala,Argentina,0.1,0.0
380,1948,Guatemala,Uruguay,0.0,0.0
381,1948,Guatemala,United Kingdom,1.8,1.5
382,1948,Guatemala,Ireland,0.0,0.0
383,1948,Guatemala,Netherlands,0.1,0.2
384,1948,Guatemala,France,0.0,0.12
385,1948,Guatemala,Switzerland,0.60000002,0.69999999
386,1948,Guatemala,Spain,0.1,0.0
387,1948,Guatemala,Portugal,0.0,0.0
388,1948,Guatemala,Poland,0.0,0.0
389,1948,Guatemala,Hungary,0.0,0.0
390,1948,Guatemala,Czechoslovakia,0.0,0.0
391,1948,Guatemala,Italy,0.5,0.2
392,1948,Guatemala,Yugoslavia,0.0,0.0
393,1948,Guatemala,Greece,0.0,0.0
394,1948,Guatemala,Bulgaria,0.0,0.0
395,1948,Guatemala,Romania,0.0,0.0
396,1948,Guatemala,Russia,0.0,0.0
397,1948,Guatemala,Finland,0.0,0.0
398,1948,Guatemala,Sweden,0.30000001,0.60000002
399,1948,Guatemala,Norway,0.0099999998,0.003024
400,1948,Guatemala,Denmark,0.0,0.0
401,1948,Guatemala,Iceland,0.0,0.0
402,1948,Guatemala,Ethiopia,0.0,0.0
403,1948,Guatemala,South Africa,0.0,0.0
404,1948,Guatemala,Iran,0.0,0.0
405,1948,Guatemala,Turkey,0.0,0.0
406,1948,Guatemala,Egypt,0.0,0.0
407,1948,Guatemala,Lebanon,0.0,0.0
408,1948,Guatemala,Jordan,0.0,0.0
409,1948,Guatemala,Israel,0.0,0.0
410,1948,Guatemala,Saudi Arabia,0.0,0.0
411,1948,Guatemala,Yemen Arab Republic,0.0,0.0
412,1948,Guatemala,China,0.0,0.0
413,1948,Guatemala,North Korea,0.0,0.0
414,1948,Guatemala,India,0.0,0.0
415,1948,Guatemala,Pakistan,0.0,0.0
416,1948,Guatemala,Sri Lanka,0.0,0.0
417,1948,Guatemala,Thailand,0.0,0.0
418,1948,Guatemala,Philippines,0.0,0.0
419,1948,Guatemala,Australia,0.0,0.0
420,1948,Guatemala,New Zealand,0.0,0.0
421,1948,Honduras,El Salvador,2.2,2.0
422,1948,Honduras,Nicaragua,0.0,0.11
423,1948,Honduras,Costa Rica,0.0,0.1
424,1948,Honduras,Panama,0.0,0.11
425,1948,Honduras,Colombia,0.11,0.0
426,1948,Honduras,Venezuela,0.0,0.2
427,1948,Honduras,Ecuador,0.0,0.0
428,1948,Honduras,Peru,0.22,0.0
429,1948,Honduras,Brazil,0.0,0.0
430,1948,Honduras,Bolivia,0.0,0.0
431,1948,Honduras,Paraguay,0.0,0.0
432,1948,Honduras,Chile,0.22,0.0
433,1948,Honduras,Argentina,0.0,0.0
434,1948,Honduras,Uruguay,0.0,0.0
435,1948,Honduras,United Kingdom,0.44,0.1
436,1948,Honduras,Ireland,0.0,0.0
437,1948,Honduras,Netherlands,0.11,0.2
438,1948,Honduras,France,0.0,0.02
439,1948,Honduras,Switzerland,0.11,0.1
440,1948,Honduras,Spain,0.0,0.0
441,1948,Honduras,Portugal,0.0,0.0
442,1948,Honduras,Poland,0.0,0.0
443,1948,Honduras,Hungary,0.0,0.0
444,1948,Honduras,Czechoslovakia,0.0,0.0
445,1948,Honduras,Italy,0.11,0.0
446,1948,Honduras,Albania,0.0,0.0
447,1948,Honduras,Yugoslavia,0.0,0.0
448,1948,Honduras,Greece,0.0,0.0
449,1948,Honduras,Bulgaria,0.0,0.0
450,1948,Honduras,Romania,0.0,0.0
451,1948,Honduras,Russia,0.0,0.0
452,1948,Honduras,Finland,0.0,0.0
453,1948,Honduras,Sweden,0.11,0.0
454,1948,Honduras,Norway,0.0068140002,0.079999998
455,1948,Honduras,Denmark,0.0,0.0
456,1948,Honduras,Iceland,0.0,0.0
457,1948,Honduras,Liberia,0.0,0.0
458,1948,Honduras,South Africa,0.0,0.0
459,1948,Honduras,Iran,0.0,0.0
460,1948,Honduras,Turkey,0.0,0.0
461,1948,Honduras,Iraq,0.0,0.0
462,1948,Honduras,Egypt,0.0,0.0
463,1948,Honduras,Syria,0.0,0.0
464,1948,Honduras,Lebanon,0.0,0.0
465,1948,Honduras,Jordan,0.0,0.0
466,1948,Honduras,Israel,0.0,0.0
467,1948,Honduras,Saudi Arabia,0.0,0.0
468,1948,Honduras,Afghanistan,0.0,0.0
469,1948,Honduras,China,0.0,0.0
470,1948,Honduras,North Korea,0.0,0.0
471,1948,Honduras,India,0.0,0.0
472,1948,Honduras,Pakistan,0.0,0.0
473,1948,Honduras,Myanmar,0.0,0.0
474,1948,Honduras,Sri Lanka,0.0,0.0
475,1948,Honduras,Thailand,0.0,0.0
476,1948,Honduras,Philippines,0.0,0.0
477,1948,Honduras,Australia,0.0,0.0
478,1948,Honduras,New Zealand,0.0,0.0
479,1948,El Salvador,Nicaragua,0.40000001,0.11
480,1948,El Salvador,Costa Rica,0.0,0.30000001
481,1948,El Salvador,Panama,0.0,0.33000001
482,1948,El Salvador,Colombia,0.1,0.0
483,1948,El Salvador,Venezuela,0.0,1.0
484,1948,El Salvador,Ecuador,0.0,0.44
485,1948,El Salvador,Peru,0.60000002,0.0
486,1948,El Salvador,Brazil,0.0,0.0
487,1948,El Salvador,Bolivia,0.0,0.0
488,1948,El Salvador,Paraguay,0.0,0.0
489,1948,El Salvador,Chile,0.0,0.0
490,1948,El Salvador,Argentina,0.0,0.0
491,1948,El Salvador,Uruguay,0.1,0.0
492,1948,El Salvador,United Kingdom,1.5,0.0
493,1948,El Salvador,Ireland,0.0,0.0
494,1948,El Salvador,Netherlands,0.5,0.1
495,1948,El Salvador,France,0.0,0.31
496,1948,El Salvador,Switzerland,0.40000001,0.5
497,1948,El Salvador,Spain,0.1,0.0
498,1948,El Salvador,Portugal,0.0,0.0
499,1948,El Salvador,Poland,0.0,0.0
500,1948,El Salvador,Hungary,0.0,0.0
501,1948,El Salvador,Czechoslovakia,0.1,0.0
502,1948,El Salvador,Italy,0.5,1.3
503,1948,El Salvador,Yugoslavia,0.0,0.0
504,1948,El Salvador,Greece,0.0,0.0
505,1948,El Salvador,Bulgaria,0.0,0.0
506,1948,El Salvador,Romania,0.0,0.0
507,1948,El Salvador,Russia,0.0,0.0
508,1948,El Salvador,Finland,0.0,0.0
509,1948,El Salvador,Sweden,0.30000001,0.2
510,1948,El Salvador,Norway,0.001501,0.029999999
511,1948,El Salvador,Denmark,0.0,0.0
512,1948,El Salvador,Iceland,0.0,0.0
513,1948,El Salvador,South Africa,0.0,0.0
514,1948,El Salvador,Iran,0.0,0.0
515,1948,El Salvador,Turkey,0.0,0.0
516,1948,El Salvador,Iraq,0.0,0.0
517,1948,El Salvador,Egypt,0.0,0.0
518,1948,El Salvador,Lebanon,0.0,0.0
519,1948,El Salvador,Jordan,0.0,0.0
520,1948,El Salvador,Israel,0.0,0.0
521,1948,El Salvador,Saudi Arabia,0.0,0.0
522,1948,El Salvador,Afghanistan,0.0,0.0
523,1948,El Salvador,China,0.0,0.0
524,1948,El Salvador,India,0.0,0.0
525,1948,El Salvador,Pakistan,0.0,0.0
526,1948,El Salvador,Sri Lanka,0.0,0.0
527,1948,El Salvador,Thailand,0.0,0.0
528,1948,El Salvador,Philippines,0.0,0.0
529,1948,El Salvador,Australia,0.0,0.0
530,1948,El Salvador,New Zealand,0.0,0.0
531,1948,Nicaragua,Costa Rica,0.11,0.1
532,1948,Nicaragua,Panama,0.22,0.99000001
533,1948,Nicaragua,Colombia,0.0,0.0
534,1948,Nicaragua,Venezuela,0.0,0.80000001
535,1948,Nicaragua,Ecuador,0.0,0.0
536,1948,Nicaragua,Peru,0.22,0.89999998
537,1948,Nicaragua,Brazil,0.11,0.0
538,1948,Nicaragua,Bolivia,0.0,0.0
539,1948,Nicaragua,Paraguay,0.0,0.0
540,1948,Nicaragua,Chile,0.0,0.0
541,1948,Nicaragua,Argentina,0.0,0.0
542,1948,Nicaragua,Uruguay,0.0,0.0
543,1948,Nicaragua,United Kingdom,0.44,0.2
544,1948,Nicaragua,Ireland,0.0,0.0
545,1948,Nicaragua,Netherlands,0.11,0.1
546,1948,Nicaragua,France,0.07,0.60000002
547,1948,Nicaragua,Switzerland,0.11,0.1
548,1948,Nicaragua,Spain,0.0,0.0
549,1948,Nicaragua,Portugal,0.0,0.0
550,1948,Nicaragua,Poland,0.0,0.0
551,1948,Nicaragua,Hungary,0.0,0.0
552,1948,Nicaragua,Czechoslovakia,0.0099999998,4e-06
553,1948,Nicaragua,Italy,0.0,0.1
554,1948,Nicaragua,Yugoslavia,5.6000001e-05,1.7e-05
555,1948,Nicaragua,Greece,0.0,0.0
556,1948,Nicaragua,Bulgaria,0.0,0.0
557,1948,Nicaragua,Romania,0.0,0.0
558,1948,Nicaragua,Russia,0.0,0.0
559,1948,Nicaragua,Finland,0.0,0.0
560,1948,Nicaragua,Sweden,0.11,0.1
561,1948,Nicaragua,Norway,0.000124,0.0
562,1948,Nicaragua,Denmark,0.02,0.00026100001
563,1948,Nicaragua,Iceland,0.0,0.0
564,1948,Nicaragua,Ethiopia,0.0,0.0
565,1948,Nicaragua,South Africa,0.0,0.0
566,1948,Nicaragua,Iran,0.0,0.0
567,1948,Nicaragua,Turkey,0.0,0.0
568,1948,Nicaragua,Egypt,0.0,0.0
