,year,importer1,importer2,flow1,flow2
44,1944,Haiti,Brazil,0.0,0.0
45,1944,Haiti,Argentina,0.0,0.003245
46,1944,Haiti,United Kingdom,0.0,2.48
47,1944,Haiti,France,0.0,0.16
48,1944,Haiti,Italy,0.0,0.0
49,1944,Haiti,South Africa,0.0,0.0
50,1944,Haiti,Australia,0.0,6.0000002e-06
51,1944,Haiti,New Zealand,0.0,1.6e-05
52,1944,Dominican Republic,Mexico,0.0,0.5
53,1944,Dominican Republic,Nicaragua,0.0,0.0
54,1944,Dominican Republic,Costa Rica,0.000166,1.6e-05
55,1944,Dominican Republic,Colombia,0.0,0.16
56,1944,Dominican Republic,Venezuela,0.0,0.18000001
57,1944,Dominican Republic,Peru,0.0,9.1000002e-05
58,1944,Dominican Republic,Argentina,0.0,0.000208
59,1944,Dominican Republic,United Kingdom,0.0,50.43
60,1944,Dominican Republic,France,0.0,0.050000001
61,1944,Dominican Republic,Italy,0.0,0.0
62,1944,Dominican Republic,South Africa,0.0,0.0
63,1944,Dominican Republic,New Zealand,0.0,0.0024359999
64,1944,Mexico,Paraguay,4.8999998e-05,0.0
65,1944,Mexico,France,0.0042889998,0.15000001
66,1944,Mexico,Germany,0.001501,0.0
67,1944,Mexico,Albania,0.0,0.0
68,1944,Mexico,Yugoslavia,0.0,0.0
69,1944,Mexico,Greece,0.0,0.0
70,1944,Mexico,Ethiopia,0.0,0.0
71,1944,Mexico,Egypt,4e-06,0.0
72,1944,Mexico,Japan,0.0,0.0
73,1944,Guatemala,France,0.0,0.0071879998
74,1944,Honduras,France,0.0,0.0
75,1944,El Salvador,France,0.0,0.11
76,1944,Nicaragua,France,0.0,0.0
77,1944,Nicaragua,Germany,0.0,0.0
78,1944,Nicaragua,Yugoslavia,0.0,0.0
79,1944,Nicaragua,Japan,0.0,0.0
80,1944,Costa Rica,Paraguay,0.0,0.0
81,1944,Costa Rica,France,0.001469,0.0044920002
82,1944,Costa Rica,Germany,0.0,0.0
83,1944,Costa Rica,Yugoslavia,0.0,0.0
84,1944,Costa Rica,Greece,0.0,0.0
85,1944,Costa Rica,Egypt,0.0,0.0
86,1944,Costa Rica,Japan,0.0,0.0
87,1944,Panama,France,0.0,0.0
88,1944,Colombia,Paraguay,0.11,0.0
89,1944,Colombia,France,0.0011549999,7.6700001
90,1944,Colombia,Germany,0.0,0.0
91,1944,Colombia,Albania,0.0,0.0
92,1944,Colombia,Yugoslavia,0.0,0.0
93,1944,Colombia,Greece,0.0,0.0
94,1944,Colombia,Egypt,0.0,0.0
95,1944,Colombia,Japan,0.0,0.0
96,1944,Venezuela,Paraguay,0.029999999,0.0
97,1944,Venezuela,France,0.029999999,0.0099999998
98,1944,Venezuela,Germany,0.0022730001,0.0
99,1944,Venezuela,Egypt,7.4000003e-05,0.0
100,1944,Venezuela,Japan,0.00056900003,0.0
101,1944,Ecuador,France,0.0,0.0
102,1944,Peru,Paraguay,0.0099999998,0.0
103,1944,Peru,France,0.001011,0.0
104,1944,Peru,Germany,0.0012450001,0.0
105,1944,Peru,Yugoslavia,0.0,0.0
106,1944,Peru,Greece,0.0,0.0
107,1944,Peru,Egypt,0.0,0.0
108,1944,Peru,Japan,0.0040549999,0.0
109,1944,Brazil,Paraguay,0.07,0.0
110,1944,Brazil,France,0.0,21.82
111,1944,Brazil,Germany,0.0,0.0
112,1944,Brazil,Yugoslavia,0.0,0.0
113,1944,Brazil,Greece,0.0,0.0
114,1944,Brazil,Egypt,0.0,0.0
115,1944,Brazil,Japan,0.0,0.0
116,1944,Bolivia,France,0.0,0.0
117,1944,Paraguay,Argentina,0.0,1.97
118,1944,Paraguay,United Kingdom,0.0,3.3800001
119,1944,Paraguay,France,0.0,0.0
120,1944,Paraguay,Italy,0.0,0.0
121,1944,Paraguay,South Africa,0.0,0.001015
122,1944,Paraguay,Australia,0.0,0.0
123,1944,Paraguay,New Zealand,0.0,0.0
124,1944,Chile,France,0.0,5.96
125,1944,Argentina,United Kingdom,20.1,236.67999
126,1944,Argentina,France,0.029999999,32.389999
127,1944,Argentina,Germany,0.059999999,0.0
128,1944,Argentina,Albania,0.0,0.0
129,1944,Argentina,Yugoslavia,0.000119,0.0
130,1944,Argentina,Greece,0.002382,0.0
131,1944,Argentina,Ethiopia,0.00071499997,0.0
132,1944,Argentina,Egypt,0.0,0.0
133,1944,Argentina,Japan,0.0078600002,0.0
134,1944,Uruguay,France,0.02,0.0
135,1944,United Kingdom,France,0.31,27.25
136,1944,United Kingdom,Germany,0.02,0.0
137,1944,United Kingdom,Albania,0.0,0.0
138,1944,United Kingdom,Yugoslavia,0.0,0.0
139,1944,United Kingdom,Greece,0.079999998,0.0
140,1944,United Kingdom,Ethiopia,0.20999999,0.0
141,1944,United Kingdom,Egypt,53.029999,0.0
142,1944,United Kingdom,Japan,0.00099299999,0.0
143,1944,Ireland,France,0.0,0.00089800003
144,1944,France,Switzerland,258.69,0.0
145,1944,France,Spain,201.50999,0.0
146,1944,France,Portugal,11.44,0.0
147,1944,France,Germany,4319.2798,0.0
148,1944,France,Hungary,332.14001,0.0
149,1944,France,Italy,22.559999,0.0
150,1944,France,Albania,0.0,0.0
151,1944,France,Yugoslavia,0.94,0.0
152,1944,France,Greece,12.28,0.0
153,1944,France,Bulgaria,94.150002,0.0
154,1944,France,Romania,176.39,0.0
155,1944,France,Russia,0.23999999,0.0
156,1944,France,Finland,127.3,0.0
157,1944,France,Sweden,108.1,0.0
158,1944,France,Iceland,0.0,0.0
159,1944,France,South Africa,0.95999998,0.001664
160,1944,France,Iran,9.0600004,0.0
161,1944,France,Turkey,2.6600001,0.0
162,1944,France,Iraq,0.00089800003,0.0
163,1944,France,Egypt,0.029999999,0.0
164,1944,France,Afghanistan,0.0,0.0
165,1944,France,China,0.050000001,0.0
166,1944,France,Japan,1.16,0.0
167,1944,France,Thailand,0.0,0.0
168,1944,France,Australia,0.0,0.0022110001
169,1944,France,New Zealand,0.0,0.0022090001
170,1944,Germany,Italy,0.0,0.0
171,1944,Germany,South Africa,0.0,0.0099999998
172,1944,Germany,Australia,0.0,0.0055749998
173,1944,Germany,New Zealand,0.0,0.0050639999
174,1944,Italy,Albania,0.0,0.0
175,1944,Italy,Yugoslavia,0.0,0.0
176,1944,Italy,Greece,0.0,0.0
177,1944,Italy,Ethiopia,0.0,0.0
178,1944,Italy,Egypt,0.0,0.0
179,1944,Italy,Japan,0.0,0.0
180,1944,Albania,Australia,0.0,0.0
181,1944,Albania,New Zealand,0.0,0.0
182,1944,Yugoslavia,South Africa,0.0,0.0
183,1944,Yugoslavia,Australia,0.0,0.0
184,1944,Yugoslavia,New Zealand,0.0,0.0
185,1944,Greece,South Africa,0.0,3.6000001e-05
186,1944,Greece,Australia,0.0,0.00057799998
187,1944,Greece,New Zealand,0.0,0.00095999998
188,1944,Bulgaria,Romania,7.5999999,1.7
189,1944,Ethiopia,South Africa,0.0,0.0
190,1944,Ethiopia,Australia,0.0,0.0099999998
191,1944,Ethiopia,New Zealand,0.0,0.0026759999
192,1944,South Africa,Egypt,0.67000002,0.0
193,1944,South Africa,Japan,0.0099999998,0.0
194,1944,Egypt,Australia,0.0,1.33
195,1944,Egypt,New Zealand,0.0,0.079999998
196,1944,China,Japan,263.23999,400.14001
197,1944,Japan,Australia,0.0,0.000239
198,1944,Japan,New Zealand,0.0,0.00023400001
